Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Day,Material_Brass,Material_Bronze,Material_Clay,Material_Marble,Material_Stone,Material_Unknown,Material_Wood,International_Yes,Express Shipment_Yes,Installation Included_Yes,Transport_Roadways,Transport_Unknown,Transport_Waterways,Fragile_Yes,Customer Information_Working Class,Remote Location_Unknown,Remote Location_Yes,Cost
0.66,12,6,423,6.88,14.38,-2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,349.36
0,36,17,4737505,9584.47,32.48,-3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,296048.59
0.61,29,10,418256,2016.98,81.62,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,7009.01
0.84,10,4,9592,53.06,31.12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1733.1
0,11,8,421,3.26,16.42,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,364.28
0.89,27,18,40389,119.95,62.6,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3711.41
0.21,17,6,538,5.95,14.28,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,159.67
0.86,47,12,0,63.71,63.12,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4687.51
0.87,27,15,883259,3739.36,28.55,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,26272.53
0.15,49,22,171754,96.15,42.5,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1765.29
0.19,40,20,9983,43.06,85.58,-3,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,705.17
0.07,13,8,131,6.8,14.94,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,176.75
0.23,14,6,16635,13.98,76.23,-4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,519.85
0,28,11,1301274,5713.56,97.35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,15860.95
0,28,7,11501,127.3,57.12,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2967.98
0.29,34,13,2166915,7142.87,90.73,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,44085.26
0.42,22,14,386,5.08,23.28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,267.03
0.68,14,8,4407,23.29,16.77,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,512.3
0.19,35,21,89371,194.63,39.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,938.77
0.45,22,9,474405,1506.86,95.52,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4331.07
0.9,45,13,3030,33.56,16.74,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1261.26
0.79,31,26,5000,7.59,62.61,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2527.91
0.31,3,3,33,5.9,23.57,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,185.25
0.96,32,15,1641728,3093.07,94.31,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,35389.19
0.62,10,4,6536,21.41,45.41,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,523.57
0.07,13,6,367,3.15,11.68,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,124.81
0.25,11,7,68,4.32,24.56,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,188.03
0.31,3,3,303,6.46,13.44,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,247.91
0.45,25,7,332,3.96,23.85,-3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,224.14
0.46,17,7,649,6.73,21.34,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,262.15
0.04,27,6,293,3.35,12.99,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,101.21
0.8,28,11,692258,2688.9,46.83,-1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,17459.48
0.29,0,11,2404,7.58,16.59,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,233.23
0.15,11,6,872,3.28,14.18,-2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,127.71
0.5,38,19,0,801.42,43.81,-1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,15981.84
0,15,7,574,6.78,10.37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,351.13
0.85,13,7,3996,38.03,24.82,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,768.26
0,22,16,12204,5.36,90.66,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1312.94
0,37,15,0,92.09,51.6,-3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,19246.16
0.59,27,0,365,3.8,18.76,-3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,360.58
0.78,9,4,147,5.98,24.9,-4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,351.95
0.31,31,6,16025,54.26,67.46,-2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,758.2
0.54,14,8,4851,15.11,24.25,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,445.39
0.79,18,8,37164,195.4,42.6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1077.68
0.1,4,4,568,5.77,13.16,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,174
0.15,18,6,84383,201.25,47.23,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,984.07
0.24,39,12,2252759,2899.8,27.98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7909.71
0.23,31,23,70415,52.29,55.19,-2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1188.78
0.7,10,5,513,4.05,10.21,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,319.04
0.71,26,9,254309,164.04,42.12,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1891.75
0.88,22,9,355,5.04,22.68,-2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,665.8
0.28,19,10,6637,3.56,46.73,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,498.87
0.5,12,7,127,6.54,20.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,239.63
0.62,25,0,1999,14.66,18.45,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,341.81
0.5,29,14,3842,10.06,22.22,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,531.52
0.34,17,8,62782,291.17,71.7,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1639.03
0.4,12,6,97,3.4,19.01,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,209.24
0.09,4,4,35,3.52,11.33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.94
0.81,0,4,26,3.42,18.11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,220.81
0.24,6,0,383,3.64,18.81,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,176.98
0.83,25,15,24297,97.37,43.51,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,16646.45
0.75,0,17,5296,21.58,55.86,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1724.55
0.79,0,10,418,5.95,22.3,-3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,698.4
0.11,13,7,2656,8.52,14.74,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,240.69
0.95,26,11,0,2506.43,43.18,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,24624.74
0.3,31,17,2879,7.78,15.71,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,253.98
0,0,5,403,3.76,24.21,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,380.2
0.36,15,6,484,3.13,10.79,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,167.64
0,68,50,25522,65.07,40.52,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,972.34
0,22,9,122223,129.61,43.92,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,428.62
0.24,12,6,2938,5.38,11.37,-4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,245.96
0.34,46,14,59674,81.41,43.97,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2313.43
0.5,31,14,1889965,9511.96,87.71,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,374505.11
0.3,15,7,3391,7.94,21.06,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,266.72
0.73,12,6,269,3.78,11.28,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,242.32
0.02,23,13,1599,3.67,18.47,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,147.83
0.4,37,25,0,2497.78,86.59,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,14923.45
0.41,3,3,21,3.01,17.6,-3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,126.73
0.21,21,6,63,5.86,16.99,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,144.54
0.57,34,11,12986,29.53,78.81,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1495.94
0.64,26,16,1142844,611.64,96.21,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12345.74
0.33,10,5,180,4.17,15.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,166.91
0.02,11,7,315,3.75,12.34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,110.69
0.05,22,15,529455,1652.88,96.95,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2346.82
0.25,30,17,653,3.94,11.04,4,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,163.07
0.25,3,3,51,4.76,22.69,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,211.08
0.27,9,4,188,6.64,16.81,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,174.42
0,37,9,177152,449.01,45.33,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,4982.13
0.79,20,8,378113,3401.03,69.15,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,19772.8
0.42,26,7,498141,725.45,59.02,-3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6239.74
0.86,9,5,200,5.72,17.29,-4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,343.82
0.37,14,6,912,6.22,23.35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,257.39
0.56,3,2,16,6.04,23.14,4,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,280.9
0.56,32,23,1544,4.17,13.25,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,389.73
0.97,8,5,141,6.11,11.04,-4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,471.96
0.67,15,7,457,3.49,22.07,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,382.29
0.68,12,6,46034,158.62,75.04,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1840.2
0.44,0,3,164,6.41,18.41,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,221.36
0.39,41,23,4341915,1933.11,34.73,2,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,4914.53
0.92,14,7,3049,5.94,11.41,-2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,676.2
0.87,19,8,2559,16.9,15.37,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,572.48
0.79,19,12,841044,2675.13,88.32,-3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,7872.82
0.2,29,11,254,4.86,19.77,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,166.64
0.32,26,9,476908,2552.57,72.26,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8542.04
0.23,20,11,2573,3.68,15.49,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,226
0,0,0,76584,272.51,45.12,-1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2233.7
0.51,5,3,651,5.84,19.56,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,274.67
0.06,5,3,22,6.1,17.41,-3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,116.26
0.8,17,8,1543,13.67,18.1,-4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,428.63
0,37,17,3963,13.05,12,-1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,284.4
0.58,12,6,20337,43.34,49.18,-2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,763.41
0.82,15,7,370,6.47,16.36,-4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,414.94
0.32,13,6,142,6.25,18.37,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,190.69
0.32,16,8,3384,15.63,14.84,-3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,222.6
0.26,22,13,3570,5.44,19.46,-4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,273.06
0.36,0,16,1972,4.2,19.88,-2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,287.79
0,32,11,5535,42.91,57.16,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1915.02
0.33,29,11,319,6.93,17.61,-4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,166.98
0.5,17,0,1054,6.21,17.09,-2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,294.92
0.66,27,17,48264,209.03,96.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2641.5
0.38,37,16,0,29.96,19.83,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,502.03
0.55,26,7,324788,181.26,48.16,-3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1692.54
0.9,32,10,16449,59.4,93.7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4958.83
0.35,19,9,389251,645.59,39.73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3919.96
0.6,36,11,0,5622.81,29.04,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,40544.41
0,29,15,52210,37.41,65.72,-3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,626.58
0.65,9,4,128,5.81,12.37,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,251.77
0.26,33,14,2321,6.9,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171.09
0.91,15,6,2964,5.42,13.39,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,587.26
0.41,0,5,0,6.46,22.29,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,219.89
0.22,9,5,96,3.08,21.1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.37
0.92,13,6,31565,226.73,65.49,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2057.7
0.5,12,8,44975,171.16,43.47,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,946.72
0.82,34,19,91291,814.18,37.2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,76751.43
0.54,37,13,2710,8.11,15.39,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,484.24
0.11,45,26,123304,436.45,57.94,-4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1219.32
0.41,12,6,33354,37.73,66.25,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,758.91
0.32,28,17,6339,6.44,74.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,665.35
0.88,19,0,0,4.56,16.75,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,458.05
0.4,20,11,358,6.25,16.8,-2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,241.63
0.33,12,7,0,89.59,65.8,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1134.73
0.69,0,5,0,16.37,17.61,-3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,250.39
0.21,24,13,12605,23.05,47.72,-4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,359.31
0.5,25,6,109702,668.07,86.33,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,8247.41
0,17,8,1118,7.52,18.1,-2,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,919.77
0.33,5,3,0,4,22.18,-2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,218.64
0.89,9,5,2167,9.78,19.9,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,2894.42
0.71,7,4,3579,11.95,24.39,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,454.62
0.26,15,6,2962,5.92,19.07,-3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,173.46
0,4,4,0,6.44,14.8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,458.89
0.15,30,20,7165555,27252.25,47.34,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,90576.09
0.82,19,16,3726,13.59,15.07,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,466.91
0.83,3,3,67,6.46,24.73,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,452.2
0.76,33,16,10102,20.7,95.14,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2925.29
0,0,2,15,4.72,19.65,-2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,124.66
0.33,25,9,274,6.45,20.8,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,239.81
0.42,28,6,117,6.47,12.42,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,168.99
0.24,16,6,3591,16.83,13.39,-1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,201.21
0.3,17,7,3030,5.04,18.19,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,223.29
0.62,16,0,88886,421.26,76.7,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,3265.52
0.56,4,4,28,6.06,14.76,-4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,174.74
0.28,6,4,184,5.96,18.47,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,192.16
0,23,7,108134,112.4,38.35,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1477.73
0.6,19,7,4611,17.59,22.19,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,485.98
0.09,13,7,157,4.4,14.83,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,120.93
0.71,20,7,102155,491.16,84.03,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4324.9
0.97,6,4,2369,3.97,24.58,-1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,408.29
0.39,7,4,29,5.11,23.68,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,256.71
0,51,12,38483,263.31,80.95,4,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,3144.79
0.44,10,4,885,3.53,14.45,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,202.27
0.61,45,16,6962,27.87,92.02,-1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2297.81
0.02,32,9,554754,551.1,38.65,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,969.47
0.18,13,7,149,3.6,10.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,98.69
0.64,11,7,719,5.19,21.89,-2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,340.18
0.32,9,5,844,4.17,16.01,-4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,187.46
0.64,44,15,121249,81.42,37.42,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5794.44
0.46,0,5,465,6.58,21.75,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,317.22
0.47,32,15,65082,196.06,48.22,-2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,906.91
0.97,14,7,472,6.47,13.95,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,731.95
0,0,19,2593,4.97,24.21,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,216.72
0.48,12,8,3781,15.13,21.04,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,331.1
0.44,48,28,6929,14.65,65.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,930.71
0.42,19,6,2689,11.58,14.4,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,258.47
0.61,8,4,115,3.09,21.35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,262.9
0.48,26,8,104,4.26,11.81,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,179
0.42,6,5,0,5.88,20.09,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,205.59
0.19,21,8,1530,5.57,18.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,183.6
0.45,16,8,66688,161.67,36.02,-4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,568.34
0.08,15,7,6398,3.52,29.15,-4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,182.68
0.5,10,0,503,4.66,24.84,-3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,339.05
0.4,40,21,4374,9.66,13.73,-4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,385.26
0.26,23,14,1614,5.06,23.11,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,207.36
0.62,34,16,683,6.6,10.83,-3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,393.44
0.56,22,12,1034,6.52,10.28,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,429.06
0.35,43,30,142824,372.29,69.71,-4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2509.99
0.41,32,11,730,5.52,11.18,-3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,182.18
0.81,18,8,267118,1084.71,61.85,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,7877.85
0.69,21,7,5195,40.1,91.67,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1847.58
0.38,19,13,1201,4.55,17.86,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,219.38
0.76,17,6,75556,186.51,33.71,-2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1162.57
0.28,33,11,1679346,3084.91,53.9,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,8318.44
0.67,26,20,5188367,12998.53,75.88,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,23084.42
0.64,25,12,704055,3293.82,53.8,-2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,14418.84
0.2,32,12,2628,8.09,11.93,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,281.17
0.01,15,6,337,4.25,24.77,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,176.03
0.27,37,17,1927,6.84,12.19,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,200.94
0.44,22,10,541,5.25,23.81,-2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,266.22
0.54,15,8,692,3.72,11.75,4,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,297.88
0.83,7,5,2171,12.86,22.94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,456.37
0.44,34,16,23326,28.82,30.81,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,719.97
0.3,14,8,67251,343.54,88.01,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2055.74
0.23,29,0,1111835,506.36,46.21,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,7435.86
0,29,0,42345,68.48,98.17,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,661.45
0.39,26,12,415,5.61,23.47,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,291.94
0.85,19,17,1592885,14443.34,66.49,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,38636.86
0.48,33,10,1712984,9162.25,40.87,-3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,180775.14
0.08,24,10,1429,6.52,19.99,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,177.42
0.63,22,10,169157,1163.93,27.85,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5773.85
0.62,5,5,251,4.69,11.16,-2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,172.94
0.12,30,9,456221,587.4,84.66,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1905.07
0.08,10,4,6258,18.29,88.15,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,487.22
0,3,3,50,4.07,21.37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,187.09
0.45,38,18,7552271,8493.38,55.01,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,124534.47
0,21,8,504,3.29,14.79,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,520.33
0,23,9,5936,14.65,70.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2179.33
0,27,10,4151,5.38,22.76,-1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,454.31
0.41,22,12,0,5.66,21.21,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,237.06
0.79,11,0,293,5.74,21.89,-3,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,477.16
0.69,32,7,169582,668.14,56.57,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,12545.45
0.15,12,7,2634,5.25,19.31,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,206.39
0.8,36,16,0,39819.82,47.56,-4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,463147.38
0.3,10,5,355,4.7,13.31,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,162.87
0.22,18,12,0,471.4,97.86,-4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1673.12
